id,parent,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,last_seen,model,adc,rssi,hidden,flagged,downgraded,age,brightness,hardware,version,last_update_check,created,uptime,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
52367,,48.766969,9.171538,Hauptstädter Str. Stuttgart,outside,5.96,58.0,14.444444444444445,56.0,986.82,,,,,,,,,,,,,2020-10-15 20:30:39,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,6.07,5.74,6.03,8.6,10.97,9.83
18545,,37.106406,-121.898062,Havenhill Lane,outside,1.53,101.0,38.333333333333336,11.0,943.32,,,,,,,,,,,,,2020-10-15 20:31:20,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.59,1.54,1.56,2.34,4.45,19.16
19361,,37.908157,-122.290938,Havenside Number Two,outside,1.27,100.0,37.77777777777778,11.0,1007.8,,,,,,,,,,,,,2020-10-15 20:30:42,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.41,1.53,1.68,3.64,6.04,21.54
4033,,51.728926,5.255558,Haverleij,outside,1.64,78.0,25.555555555555557,31.0,1021.63,,,,,,,,,,,,,2020-10-15 20:30:20,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.83,1.99,1.97,1.59,2.83,3.67
3988,,51.728217,5.256611,Haverleij_buiten,outside,1.0,81.0,27.222222222222225,29.0,1022.55,,,,,,,,,,,,,2020-10-15 20:30:31,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.18,1.13,1.09,0.97,1.82,3.05
8708,,21.289609,-157.745372,Hawaii Loa Ridge,outside,1.83,91.0,32.77777777777778,51.0,988.47,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.79,2.36,3.09,3.59,3.39,2.31
67099,,37.47196,-122.231939,Hawes Right Field,outside,1.57,103.0,39.44444444444444,4.0,1015.06,,,,,,,,,,,,,2020-10-15 20:31:21,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.33,2.4,2.53,4.4,7.03,14.82
3227,,37.471941,-122.232117,Hawes Right Field,outside,47.0,86.0,30.0,31.0,1010.16,,,,,,,,,,,,,2020-09-07 09:13:57,PMS5003+PMS5003+BME280,,,False,False,False,55397,,,,,,,False,47.47,48.16,49.76,50.63,36.25,27.55
66753,,37.47196,-122.231939,Hawes Rt Field Indoor,inside,1.87,84.0,28.88888888888889,24.0,1015.48,,,,,,,,,,,,,2020-10-15 20:31:16,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.72,3.05,2.67,3.79,8.33,8.12
59697,,37.884645,-122.529146,Hawk Hill,outside,2.53,90.0,32.22222222222222,13.0,1007.94,,,,,,,,,,,,,2020-10-15 20:31:39,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.92,3.02,3.48,5.75,6.82,19.03
69103,,40.04352,-105.321935,Hawk Lane,outside,14.88,55.0,12.777777777777779,28.0,793.62,,,,,,,,,,,,,2020-10-15 20:30:47,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,13.8,12.02,10.29,5.04,5.95,15.7
59631,,35.744984,-97.428387,Hawkeye,inside,0.0,82.0,27.77777777777778,28.0,978.89,,,,,,,,,,,,,2020-10-15 20:31:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.01,0.09,0.45,1.28,1.5,1.47
69693,,37.392914,-122.196571,HawkHaven,outside,3.26,98.0,36.66666666666667,8.0,997.27,,,,,,,,,,,,,2020-10-15 20:31:07,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.29,2.72,2.45,3.33,5.9,15.45
63931,,37.917234,-122.113834,hawkoak,outside,0.0,91.0,32.77777777777778,10.0,995.94,,,,,,,,,,,,,2020-10-15 20:31:23,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,0.0,0.0,0.0,0.0,0.75,20.98
78729,,37.889097,-122.108361,Hawthorn Drive,outside,1.52,96.0,35.55555555555556,7.0,1003.12,,,,,,,,,,,,,2020-10-15 20:31:02,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,1.37,10.85,27.11,19.32,6.04,0.92
64455,,37.378017,-122.100392,Hawthorne and Clark,outside,4.16,110.0,43.333333333333336,3.0,1011.08,,,,,,,,,,,,,2020-10-15 20:29:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.06,3.65,3.22,4.01,6.6,6.18
64447,,36.611006,-121.900805,Hawthorne and Drake,outside,3.82,92.0,33.333333333333336,16.0,1011.64,,,,,,,,,,,,,2020-10-15 20:30:40,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,4.26,4.38,4.57,7.33,9.13,17.75
63871,,37.891086,-122.480235,Hawthorne Drive,outside,3.16,94.0,34.44444444444444,12.0,1013.44,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.81,3.09,3.77,6.87,7.9,20.68
2856,,37.99,-122.580623,Hawthorne Hills West,outside,0.98,101.0,38.333333333333336,10.0,1008.96,,,,,,,,,,,,,2020-10-15 20:30:54,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.94,1.41,2.51,4.98,5.72,19.4
46645,,52.05782,-3.163205,Hay-on-Wye,inside,11.67,73.0,22.77777777777778,38.0,1017.54,,,,,,,,,,,,,2020-10-15 20:31:09,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,12.98,11.62,8.71,3.77,3.09,3.76
24611,,40.496668,-107.273057,Hayden,outside,0.07,54.0,12.222222222222223,18.0,814.24,,,,,,,,,,,,,2020-10-15 20:30:23,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.08,0.13,0.21,0.83,1.58,0.5
24315,,40.497709,-107.275493,Hayden,outside,0.0,55.0,12.777777777777779,31.0,812.32,,,,,,,,,,,,,2020-10-12 17:23:02,PMS5003+PMS5003+BME280,,,False,False,True,4508,,,,,,,False,0.27,0.44,0.39,0.12,0.07,0.02
16011,,40.604975,-112.013419,Hayden Peak Elementary School,outside,0.0,61.0,16.11111111111111,26.0,866.21,,,,,,,,,,,,,2020-10-15 20:30:57,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.21,0.18,0.18,0.35,2.31,13.29
10086,,41.51241,-90.623851,Hayes Dup,outside,0.36,58.0,14.444444444444445,24.0,996.75,,,,,,,,,,,,,2020-10-15 20:30:21,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.29,0.5,0.82,1.64,4.59,8.67
7552,,41.512698,-90.624411,Hayes Pri,outside,0.18,62.0,16.666666666666668,15.0,998.85,,,,,,,,,,,,,2020-10-15 20:29:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.19,0.33,0.57,1.35,4.49,8.43
40123,,37.385282,-122.242563,Hayfields Rd,outside,1.39,89.0,31.666666666666668,12.0,988.82,,,,,,,,,,,,,2020-10-15 20:30:03,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.57,1.58,1.63,2.62,4.75,19.36
15117,,52.075281,0.810426,"Haymarket Farm, Little Waldingfield ",outside,0.91,54.0,12.222222222222223,73.0,1017.77,,,,,,,,,,,,,2020-10-15 20:31:17,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.14,0.97,0.86,1.23,3.6,5.54
65857,,37.739739,-122.257246,Hays Ct - Indoor,inside,2.17,82.0,27.77777777777778,42.0,1016.44,,,,,,,,,,,,,2020-10-15 20:31:18,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.97,2.16,2.36,3.06,5.82,8.73
65867,,37.739625,-122.257264,Hays Ct - Outdoor,outside,2.04,108.0,42.22222222222222,9.0,1016.13,,,,,,,,,,,,,2020-10-15 20:31:08,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.5,3.17,4.61,9.32,10.31,17.56
19629,,37.651162,-122.022018,Hayward CA,outside,1.35,,,,,,,,,,,,,,,,,2020-10-15 20:31:24,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.27,1.17,1.13,2.29,5.62,24.32
19613,,37.65457,-122.028694,"Hayward Hills, sagehouse",outside,1.16,93.0,33.88888888888889,12.0,981.28,,,,,,,,,,,,,2020-10-15 20:29:45,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.09,1.0,0.96,1.99,4.98,22.47
76423,,37.662396,-122.045341,Hayward Hills: Cromwell Pl,outside,42.43,100.0,37.77777777777778,5.0,995.36,,,,,,,,,,,,,2020-10-15 20:31:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,15.41,6.66,4.2,3.7,5.79,2.59
65921,,37.558096,-122.316007,Hayward Park,outside,0.91,106.0,41.111111111111114,5.0,1015.88,,,,,,,,,,,,,2020-10-15 20:31:14,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.15,1.46,2.25,5.35,6.7,17.59
70891,,37.5545,-122.317203,Hayward Park on El Camino,outside,1.75,95.0,35.0,11.0,1015.72,,,,,,,,,,,,,2020-10-15 20:29:46,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.19,2.41,3.23,6.52,8.15,13.66
34975,,37.645454,-122.118851,Hayward West,outside,1.59,94.0,34.44444444444444,14.0,1014.48,,,,,,,,,,,,,2020-10-15 20:31:05,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.51,1.61,2.12,4.95,7.52,21.26
60469,,37.642225,-122.088349,"Hayward, Cascade Rd.",inside,1.33,84.0,28.88888888888889,35.0,1015.91,,,,,,,,,,,,,2020-10-15 20:30:18,PMS5003+PMS5003+BME280,,,False,True,False,1,,,,,,,False,1.15,1.14,1.95,5.0,9.04,37.88
46219,,37.643506,-122.099511,Hayward-Southgate,outside,2.02,102.0,38.88888888888889,7.0,1014.3,,,,,,,,,,,,,2020-10-15 20:30:22,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.98,2.05,2.64,5.77,8.62,25.19
22247,,37.406764,-121.897171,Hazelnut-Inside,inside,1.33,91.0,32.77777777777778,31.0,1014.38,,,,,,,,,,,,,2020-10-15 20:30:28,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.61,1.71,1.8,3.32,4.94,16.9
6952,,55.256403,-127.677537,Hazelton District Public Library,outside,18.05,52.0,11.11111111111111,57.0,1004.74,,,,,,,,,,,,,2020-10-15 20:30:14,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,17.05,14.18,11.09,4.52,5.1,4.9
64517,,37.732237,-122.455072,Hazelwood&Joost,inside,0.0,86.0,30.0,36.0,1001.7,,,,,,,,,,,,,2020-10-15 20:30:10,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.05,0.75,3.02,5.94,4.57,3.92
18541,,64.906404,-147.634976,hazen,outside,0.0,31.0,-0.5555555555555556,44.0,1003.83,,,,,,,,,,,,,2020-10-15 20:30:25,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.05,0.12,0.22,3.13,5.03,3.4
73411,,37.425479,-122.120682,HB,inside,4.49,85.0,29.444444444444446,26.0,1016.08,,,,,,,,,,,,,2020-10-15 20:30:43,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.66,3.13,2.79,4.29,5.53,5.51
17247,,33.699136,-117.990207,HB Lab A2,inside,0.17,84.0,28.88888888888889,41.0,1010.74,,,,,,,,,,,,,2020-10-15 20:30:03,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.27,0.4,1.23,4.66,2.69,1.0
42807,,40.493048,-111.412598,HC - One Stop,outside,34.05,99.0,37.22222222222222,8.0,832.76,,,,,,,,,,,,,2020-09-23 21:25:09,PMS5003+PMS5003+BME280,,,False,False,False,31626,,,,,,,False,29.53,27.41,25.95,20.12,21.68,19.35
7898,,45.288962,-75.867466,HC-EAS-02,outside,0.0,54.0,12.222222222222223,65.0,988.7,,,,,,,,,,,,,2020-10-15 20:10:17,PMS5003+PMS5003+BME280,,,False,False,False,21,,,,,,,False,0.0,0.0,0.0,0.0,0.01,0.1
30227,,5.118122,-1.273028,"HCI, Ola, Cape Coast [Ghana AQ Project]",outside,0.0,,,,,,,,,,,,,,,,,2020-10-15 20:21:46,PMS5003+PMS5003+BME280,,,False,False,False,9,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.98
8562,,29.811501,-98.611816,HCMS Front Gate,outside,9.75,91.0,32.77777777777778,32.0,963.94,,,,,,,,,,,,,2020-10-15 20:30:07,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,12.02,14.37,15.35,15.38,12.86,11.8
8536,,29.811413,-98.611855,HCMS Office,inside,4.91,84.0,28.88888888888889,25.0,963.08,,,,,,,,,,,,,2020-10-15 20:31:29,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,5.07,4.66,4.42,4.11,6.25,7.67
8544,,29.810823,-98.61227,HCMS Upper El,outside,4.6,93.0,33.88888888888889,30.0,964.03,,,,,,,,,,,,,2020-10-15 20:29:58,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.53,5.26,5.57,5.5,4.72,4.63
8554,,29.811457,-98.611217,HCMS Well House,outside,8.93,96.0,35.55555555555556,26.0,963.15,,,,,,,,,,,,,2020-10-15 20:31:28,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,10.39,12.39,13.41,14.07,11.93,11.18
18997,,37.808174,-122.204742,Head-Royce School,outside,0.52,94.0,34.44444444444444,12.0,1001.66,,,,,,,,,,,,,2020-10-15 20:31:30,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.9,1.35,1.74,2.99,6.18,23.77
37235,,37.808999,-122.203906,Head-Royce School Gym (indoor),inside,1.98,82.0,27.77777777777778,23.0,1001.78,,,,,,,,,,,,,2020-10-15 20:30:56,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.41,2.6,2.84,5.04,7.8,24.21
18449,,38.625273,-122.861296,Healdsburg,outside,24.89,96.0,35.55555555555556,17.0,1008.92,,,,,,,,,,,,,2020-10-15 20:29:49,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,27.86,31.57,34.79,27.36,15.16,31.12
70551,,38.61718,-122.778701,Healdsburg,outside,28.75,101.0,38.333333333333336,10.0,1005.92,,,,,,,,,,,,,2020-10-15 20:31:08,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,27.5,33.24,37.85,27.66,13.12,3.07
45739,,38.62931,-122.866752,Healdsburg,outside,23.91,107.0,41.66666666666667,10.0,1009.12,,,,,,,,,,,,,2020-10-15 20:31:38,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,23.45,28.18,31.87,26.73,15.12,30.05
74717,,38.614528,-122.870087,Healdsburg Library,inside,22.05,79.0,26.11111111111111,28.0,1011.79,,,,,,,,,,,,,2020-10-15 20:29:43,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,22.0,23.49,23.06,12.77,6.02,1.94
9562,,40.506772,-111.403338,Health Department,outside,0.64,67.0,19.444444444444446,12.0,836.34,,,,,,,,,,,,,2020-10-15 20:29:57,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.48,0.39,0.35,0.69,2.57,13.49
23361,,45.488128,-122.696269,Healy Heights,outside,5.12,77.0,25.0,34.0,1000.48,,,,,,,,,,,,,2020-10-15 20:31:15,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,5.07,5.54,6.41,5.53,5.46,27.65
29413,,63.924289,-149.089131,Healy Transfer Station,outside,0.28,32.0,0.0,49.0,982.4,,,,,,,,,,,,,2020-10-15 20:30:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.19,0.26,0.22,0.1,0.07,0.18
65869,,37.872929,-122.277407,Hearst and McGee,inside,3.21,82.0,27.77777777777778,42.0,1011.09,,,,,,,,,,,,,2020-10-15 20:30:37,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.08,3.3,3.65,4.79,5.72,11.85
55975,,37.863043,-122.25421,Hearts Leap Preschool,outside,3.37,95.0,35.0,10.0,1006.63,,,,,,,,,,,,,2020-10-15 20:30:39,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.24,2.52,2.68,4.25,6.76,17.65
47049,,53.621496,-2.59267,Heath Charnock Chorley,outside,2.24,52.0,11.11111111111111,61.0,1013.53,,,,,,,,,,,,,2020-10-15 20:31:17,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.74,3.63,3.82,4.59,5.49,6.0
13985,,-34.092899,150.998719,Heathcote,outside,3.67,73.0,22.77777777777778,53.0,997.16,,,,,,,,,,,,,2020-10-15 20:29:54,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.9,5.0,6.93,7.78,7.25,6.47
38341,,37.269815,-122.120283,heather heights,outside,3.0,85.0,29.444444444444446,13.0,944.11,,,,,,,,,,,,,2020-10-15 20:30:11,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.13,1.77,1.6,2.41,4.54,18.72
18773,,37.916187,-122.538351,Heather Way,outside,1.7,68.0,20.0,69.0,712.92,,,,,,,,,,,,,2020-10-15 20:31:01,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.95,2.14,2.57,5.29,7.42,23.09
74521,,48.093077,-123.166849,Heathmoor Sequim,outside,6.52,72.0,22.22222222222222,23.0,876.31,,,,,,,,,,,,,2020-10-01 16:45:15,PMS5003+PMS5003+BME280,,,False,False,False,20386,,,,,,,False,152.05,190.94,139.79,33.06,8.74,1.27
42799,,40.502972,-111.412455,Heber City Public Safety Building,outside,1.05,66.0,18.88888888888889,17.0,836.99,,,,,,,,,,,,,2020-10-15 20:30:03,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.72,0.64,0.59,1.0,2.97,13.83
27893,,40.481667,-111.424141,Heber Valley Airport ,outside,0.61,61.0,16.11111111111111,16.0,836.16,,,,,,,,,,,,,2020-10-15 20:31:00,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.45,0.43,0.55,1.29,3.28,13.22
50503,,40.498858,-111.424614,Heber Valley Elementary,outside,0.59,74.0,23.333333333333336,9.0,837.89,,,,,,,,,,,,,2020-10-15 20:31:11,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,0.49,0.39,0.36,0.77,2.74,13.28
5640,,40.479545,-111.395342,Heber-East,outside,0.16,62.0,16.666666666666668,16.0,833.21,,,,,,,,,,,,,2020-10-15 20:30:16,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.12,0.08,0.07,0.3,1.84,10.89
68447,,37.475829,-122.174051,Hedge Rd,outside,2.55,93.0,33.88888888888889,9.0,1015.74,,,,,,,,,,,,,2020-10-15 20:31:10,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.88,2.67,2.7,5.2,7.78,14.42
54165,,37.383704,-122.06209,Hedgerow,outside,3.55,99.0,37.22222222222222,8.0,1011.94,,,,,,,,,,,,,2020-10-15 20:30:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,3.41,3.42,3.13,4.23,6.95,22.35
2514,,39.586255,-78.012481,Hedgesville - Northwood Ranch,outside,6.4,87.0,30.555555555555557,35.0,993.08,,,,,,,,,,,,,2020-10-15 20:30:32,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,5.92,5.2,4.92,7.22,6.9,8.37
55271,,49.426082,8.647454,Heidelberg - Wieblingen - Mannheimerstrasse,outside,6.69,54.0,12.222222222222223,68.0,1005.56,,,,,,,,,,,,,2020-10-15 20:31:35,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,7.61,8.07,7.89,8.32,11.21,10.03
6404,,29.786128,-95.389966,Heights,outside,17.53,98.0,36.66666666666667,35.0,1009.66,,,,,,,,,,,,,2020-10-15 20:31:16,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,17.3,15.86,14.57,15.5,15.67,14.21
45271,,25.694602,-100.316524,HEINEKEN CASETA SOL,outside,33.05,101.0,38.333333333333336,23.0,948.25,,,,,,,,,,,,,2020-10-15 20:30:15,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,34.27,35.94,36.44,39.34,38.11,30.45
44121,,25.694849,-100.317793,HEINEKEN MEXICO PLANTA MTY,outside,29.33,128.0,53.333333333333336,11.0,948.19,,,,,,,,,,,,,2020-10-15 20:29:40,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,29.73,31.55,32.28,35.98,34.88,28.57
57949,,51.07097,4.70368,Heist-op-den-Berg,outside,12.24,53.0,11.666666666666668,64.0,1021.32,,,,,,,,,,,,,2020-10-15 20:30:12,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,13.88,13.48,12.05,7.99,11.22,11.35
2851,,46.622004,-112.041993,Helena 2-North,outside,0.0,52.0,11.11111111111111,37.0,894.89,,,,,,,,,,,,,2020-10-15 20:31:13,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.03,0.02,0.02,0.07,2.52,12.84
39879,,37.707911,-121.797711,Heligan Lane,inside,0.02,94.0,34.44444444444444,13.0,998.47,,,,,,,,,,,,,2020-10-15 20:29:48,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.15,0.19,0.24,0.86,2.4,8.01
77797,,37.868361,-122.299854,HELIX RE HQ,outside,5.78,99.0,37.22222222222222,6.0,1015.62,,,,,,,,,,,,,2020-10-15 20:31:30,PMS5003+PMS5003+BME280,,,False,True,False,0,,,,,,,False,3.88,4.05,5.01,7.72,6.61,2.39
59735,,37.583382,-122.49255,Hell's Air Meter,outside,9.84,88.0,31.111111111111114,29.0,1014.15,,,,,,,,,,,,,2020-10-15 20:30:59,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,9.59,7.04,5.44,5.7,6.72,17.5
29183,,40.763792,-73.986607,Hell's Kitchen,outside,4.04,83.0,28.333333333333336,44.0,1010.6,,,,,,,,,,,,,2020-10-15 20:30:17,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,4.05,4.55,5.49,7.33,6.99,8.84
70327,,38.124118,-122.597622,Hellfinger Farms,outside,2.91,97.0,36.111111111111114,8.0,1011.43,,,,,,,,,,,,,2020-10-15 20:30:11,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.75,3.22,5.78,10.79,8.71,14.93
70663,,37.831949,-122.208817,Hello!,outside,2.46,82.0,27.77777777777778,20.0,987.2,,,,,,,,,,,,,2020-10-15 06:00:26,PMS5003+PMS5003+BME280,,,False,False,False,871,,,,,,,False,3.15,5.18,6.57,6.33,7.81,16.08
19435,,38.478535,-122.652923,Helm's Deep,outside,13.63,94.0,34.44444444444444,17.0,1003.63,,,,,,,,,,,,,2020-10-15 20:30:32,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,15.52,17.81,20.6,17.64,13.52,30.59
1118,,39.686879,-110.854561,Helper,,0.14,73.0,22.77777777777778,8.0,827.84,,,,,,,,,,,,,2020-10-15 20:31:02,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.42,0.46,0.51,0.88,4.03,21.52
322,,35.224294,-111.606176,Hemberg Dr,,0.0,89.0,31.666666666666668,12.0,791.11,,,,,,,,,,,,,2020-10-15 20:30:17,PMS5003+BME280+PUB,,,False,False,False,1,,,,,,,False,0.12,0.14,0.22,0.7,2.28,5.6
64591,,40.767798,-111.857032,Hen House,inside,1.02,77.0,25.0,25.0,873.55,,,,,,,,,,,,,2020-10-15 20:29:49,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,0.84,1.46,2.09,2.6,2.75,7.51
73467,,37.86693,-122.465134,Hen House,inside,1.96,92.0,33.333333333333336,13.0,1013.85,,,,,,,,,,,,,2020-10-15 20:30:31,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,2.35,2.54,2.9,4.59,4.72,1.47
15919,,36.375168,-86.598256,Hendersonville,outside,6.46,76.0,24.444444444444446,37.0,995.46,,,,,,,,,,,,,2020-10-15 20:31:12,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,5.6,6.43,8.32,11.09,10.95,14.78
4419,,34.717121,-83.9804,Henry Gap Suches GA,outside,24.19,75.0,23.88888888888889,55.0,911.46,,,,,,,,,,,,,2020-10-15 20:30:22,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,24.37,22.89,20.87,11.08,7.07,7.39
67107,,40.876735,-85.492814,Henry St,outside,0.47,60.0,15.555555555555557,38.0,988.71,,,,,,,,,,,,,2020-10-15 20:30:29,PMS5003+PMS5003+BME280,,,False,False,False,1,,,,,,,False,1.26,1.57,1.37,2.45,7.36,10.11
30637,,37.803587,-122.297726,Henry St.,outside,2.71,91.0,32.77777777777778,14.0,1015.85,,,,,,,,,,,,,2020-10-15 20:31:09,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,3.99,5.68,7.6,11.54,11.75,23.25
69539,,39.209309,-121.356835,Henwood Ranch,outside,2.24,99.0,37.22222222222222,8.0,1003.81,,,,,,,,,,,,,2020-10-15 20:30:58,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.39,2.37,2.26,2.97,7.6,22.82
28193,,40.478237,-111.885829,Herbert,inside,18.77,88.0,31.111111111111114,13.0,850.22,,,,,,,,,,,,,2020-10-05 21:20:34,PMS5003+PMS5003+BME280,,,False,False,False,14351,,,,,,,False,30.09,36.98,35.47,28.09,16.1,10.07
37963,,37.779887,-122.421908,Herbst Theatre,inside,3.86,79.0,26.11111111111111,19.0,777.09,,,,,,,,,,,,,2020-09-18 20:30:13,PMS5003+PMS5003+BME280,,,False,False,False,38881,,,,,,,False,3.9,5.72,9.47,26.63,38.14,18.66
62837,,37.888716,-122.288737,Here,inside,2.5,92.0,33.333333333333336,13.0,1013.35,,,,,,,,,,,,,2020-10-15 20:31:03,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.97,2.11,2.32,4.4,5.36,7.37
62193,,37.888691,-122.288857,Here,outside,1.24,99.0,37.22222222222222,7.0,1012.89,,,,,,,,,,,,,2020-10-15 20:30:56,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.92,1.03,1.35,4.17,6.59,20.04
67171,,37.470013,-122.191476,heritage,inside,0.28,86.0,30.0,23.0,1015.87,,,,,,,,,,,,,2020-10-15 20:30:57,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,0.72,0.84,1.12,2.54,3.52,6.18
2875,,35.170044,-106.540093,Heritage East,outside,0.95,83.0,28.333333333333336,12.0,830.57,,,,,,,,,,,,,2020-10-15 20:30:51,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,1.18,1.3,1.45,3.42,4.66,8.71
67595,,37.37027,-122.034794,Heritage Housing,inside,2.31,88.0,31.111111111111114,26.0,1012.42,,,,,,,,,,,,,2020-10-15 20:31:21,PMS5003+PMS5003+BME280,,,False,False,False,0,,,,,,,False,2.4,2.36,2.38,3.69,4.75,5.99
