,date_local,latitude,longitude,arithmetic_mean,units_of_measure,sample_duration
109,2019-09-09,34.030833,-117.61722,23.1,Degrees Centigrade,24 HOUR
110,2019-09-08,34.030833,-117.61722,22.7,Degrees Centigrade,24 HOUR
111,2019-09-07,34.030833,-117.61722,27.2,Degrees Centigrade,24 HOUR
112,2019-09-10,34.030833,-117.61722,21.5,Degrees Centigrade,24 HOUR
113,2019-09-06,34.030833,-117.61722,29.2,Degrees Centigrade,24 HOUR
114,2019-09-05,34.030833,-117.61722,30.0,Degrees Centigrade,24 HOUR
115,2019-09-04,34.030833,-117.61722,30.5,Degrees Centigrade,24 HOUR
116,2019-09-03,34.030833,-117.61722,30.2,Degrees Centigrade,24 HOUR
117,2019-09-02,34.030833,-117.61722,29.1,Degrees Centigrade,24 HOUR
118,2019-09-01,34.030833,-117.61722,28.0,Degrees Centigrade,24 HOUR
119,2019-08-31,34.030833,-117.61722,28.1,Degrees Centigrade,24 HOUR
120,2019-08-30,34.030833,-117.61722,28.5,Degrees Centigrade,24 HOUR
121,2019-08-29,34.030833,-117.61722,27.7,Degrees Centigrade,24 HOUR
122,2019-08-28,34.030833,-117.61722,25.7,Degrees Centigrade,24 HOUR
123,2019-08-27,34.030833,-117.61722,27.3,Degrees Centigrade,24 HOUR
124,2019-08-26,34.030833,-117.61722,28.8,Degrees Centigrade,24 HOUR
125,2019-08-25,34.030833,-117.61722,27.8,Degrees Centigrade,24 HOUR
126,2019-08-24,34.030833,-117.61722,27.4,Degrees Centigrade,24 HOUR
127,2019-08-23,34.030833,-117.61722,23.7,Degrees Centigrade,24 HOUR
128,2019-08-22,34.030833,-117.61722,24.8,Degrees Centigrade,24 HOUR
129,2019-08-21,34.030833,-117.61722,27.6,Degrees Centigrade,24 HOUR
130,2019-08-20,34.030833,-117.61722,26.3,Degrees Centigrade,24 HOUR
131,2019-08-19,34.030833,-117.61722,24.1,Degrees Centigrade,24 HOUR
132,2019-08-18,34.030833,-117.61722,22.5,Degrees Centigrade,24 HOUR
133,2019-08-17,34.030833,-117.61722,22.5,Degrees Centigrade,24 HOUR
134,2019-08-16,34.030833,-117.61722,24.5,Degrees Centigrade,24 HOUR
135,2019-08-15,34.030833,-117.61722,27.6,Degrees Centigrade,24 HOUR
136,2019-08-14,34.030833,-117.61722,28.4,Degrees Centigrade,24 HOUR
137,2019-08-13,34.030833,-117.61722,26.5,Degrees Centigrade,24 HOUR
138,2019-08-12,34.030833,-117.61722,24.8,Degrees Centigrade,24 HOUR
139,2019-08-11,34.030833,-117.61722,24.2,Degrees Centigrade,24 HOUR
140,2019-08-10,34.030833,-117.61722,23.9,Degrees Centigrade,24 HOUR
141,2019-08-09,34.030833,-117.61722,25.3,Degrees Centigrade,24 HOUR
142,2019-08-08,34.030833,-117.61722,25.1,Degrees Centigrade,24 HOUR
143,2019-08-07,34.030833,-117.61722,25.2,Degrees Centigrade,24 HOUR
144,2019-08-06,34.030833,-117.61722,27.2,Degrees Centigrade,24 HOUR
145,2019-08-05,34.030833,-117.61722,28.0,Degrees Centigrade,24 HOUR
146,2019-08-04,34.030833,-117.61722,27.5,Degrees Centigrade,24 HOUR
147,2019-08-03,34.030833,-117.61722,28.2,Degrees Centigrade,24 HOUR
148,2019-08-02,34.030833,-117.61722,27.9,Degrees Centigrade,24 HOUR
149,2019-08-01,34.030833,-117.61722,26.6,Degrees Centigrade,24 HOUR
150,2019-07-31,34.030833,-117.61722,25.4,Degrees Centigrade,24 HOUR
151,2019-07-30,34.030833,-117.61722,25.2,Degrees Centigrade,24 HOUR
152,2019-07-29,34.030833,-117.61722,25.7,Degrees Centigrade,24 HOUR
153,2019-07-28,34.030833,-117.61722,27.7,Degrees Centigrade,24 HOUR
154,2019-07-27,34.030833,-117.61722,29.9,Degrees Centigrade,24 HOUR
155,2019-07-26,34.030833,-117.61722,29.6,Degrees Centigrade,24 HOUR
156,2019-07-25,34.030833,-117.61722,29.5,Degrees Centigrade,24 HOUR
157,2019-07-24,34.030833,-117.61722,30.9,Degrees Centigrade,24 HOUR
158,2019-07-23,34.030833,-117.61722,31.2,Degrees Centigrade,24 HOUR
159,2019-07-22,34.030833,-117.61722,26.8,Degrees Centigrade,24 HOUR
160,2019-07-21,34.030833,-117.61722,25.6,Degrees Centigrade,24 HOUR
161,2019-07-20,34.030833,-117.61722,23.5,Degrees Centigrade,24 HOUR
162,2019-07-19,34.030833,-117.61722,22.5,Degrees Centigrade,24 HOUR
163,2019-07-18,34.030833,-117.61722,24.1,Degrees Centigrade,24 HOUR
164,2019-07-17,34.030833,-117.61722,23.9,Degrees Centigrade,24 HOUR
165,2019-07-16,34.030833,-117.61722,27.2,Degrees Centigrade,24 HOUR
166,2019-07-15,34.030833,-117.61722,27.7,Degrees Centigrade,24 HOUR
167,2019-07-14,34.030833,-117.61722,26.4,Degrees Centigrade,24 HOUR
168,2019-07-13,34.030833,-117.61722,27.3,Degrees Centigrade,24 HOUR
169,2019-07-12,34.030833,-117.61722,27.4,Degrees Centigrade,24 HOUR
170,2019-07-11,34.030833,-117.61722,26.7,Degrees Centigrade,24 HOUR
171,2019-07-10,34.030833,-117.61722,24.9,Degrees Centigrade,24 HOUR
172,2019-07-09,34.030833,-117.61722,23.5,Degrees Centigrade,24 HOUR
173,2019-07-08,34.030833,-117.61722,20.5,Degrees Centigrade,24 HOUR
174,2019-07-07,34.030833,-117.61722,21.1,Degrees Centigrade,24 HOUR
175,2019-07-06,34.030833,-117.61722,22.3,Degrees Centigrade,24 HOUR
176,2019-07-05,34.030833,-117.61722,22.5,Degrees Centigrade,24 HOUR
177,2019-07-05,34.030833,-117.61722,22.5,Degrees Centigrade,24 HOUR
178,2019-07-03,34.030833,-117.61722,22.3,Degrees Centigrade,24 HOUR
179,2019-07-02,34.030833,-117.61722,24.3,Degrees Centigrade,24 HOUR
180,2019-07-01,34.030833,-117.61722,25.5,Degrees Centigrade,24 HOUR
181,2019-07-04,34.030833,-117.61722,22.4,Degrees Centigrade,24 HOUR
182,2019-06-30,34.030833,-117.61722,25.6,Degrees Centigrade,24 HOUR
183,2019-06-29,34.030833,-117.61722,24.6,Degrees Centigrade,24 HOUR
184,2019-06-28,34.030833,-117.61722,23.0,Degrees Centigrade,24 HOUR
185,2019-06-27,34.030833,-117.61722,22.1,Degrees Centigrade,24 HOUR
186,2019-06-25,34.030833,-117.61722,19.3,Degrees Centigrade,24 HOUR
187,2019-06-24,34.030833,-117.61722,21.1,Degrees Centigrade,24 HOUR
188,2019-06-23,34.030833,-117.61722,22.2,Degrees Centigrade,24 HOUR
189,2019-06-22,34.030833,-117.61722,20.5,Degrees Centigrade,24 HOUR
190,2019-06-21,34.030833,-117.61722,18.8,Degrees Centigrade,24 HOUR
191,2019-06-20,34.030833,-117.61722,19.5,Degrees Centigrade,24 HOUR
192,2019-06-19,34.030833,-117.61722,21.3,Degrees Centigrade,24 HOUR
193,2019-06-18,34.030833,-117.61722,20.2,Degrees Centigrade,24 HOUR
194,2019-06-17,34.030833,-117.61722,19.6,Degrees Centigrade,24 HOUR
195,2019-06-16,34.030833,-117.61722,20.3,Degrees Centigrade,24 HOUR
196,2019-06-15,34.030833,-117.61722,20.5,Degrees Centigrade,24 HOUR
197,2019-06-14,34.030833,-117.61722,19.7,Degrees Centigrade,24 HOUR
198,2019-06-13,34.030833,-117.61722,21.2,Degrees Centigrade,24 HOUR
199,2019-06-12,34.030833,-117.61722,25.8,Degrees Centigrade,24 HOUR
200,2019-06-11,34.030833,-117.61722,29.6,Degrees Centigrade,24 HOUR
201,2019-06-10,34.030833,-117.61722,30.6,Degrees Centigrade,24 HOUR
202,2019-06-09,34.030833,-117.61722,25.9,Degrees Centigrade,24 HOUR
203,2019-06-08,34.030833,-117.61722,22.2,Degrees Centigrade,24 HOUR
204,2019-06-07,34.030833,-117.61722,20.4,Degrees Centigrade,24 HOUR
205,2019-06-06,34.030833,-117.61722,21.4,Degrees Centigrade,24 HOUR
206,2019-06-05,34.030833,-117.61722,21.3,Degrees Centigrade,24 HOUR
207,2019-06-04,34.030833,-117.61722,19.6,Degrees Centigrade,24 HOUR
208,2019-06-03,34.030833,-117.61722,18.6,Degrees Centigrade,24 HOUR
209,2019-06-02,34.030833,-117.61722,17.2,Degrees Centigrade,24 HOUR
210,2019-06-01,34.030833,-117.61722,17.7,Degrees Centigrade,24 HOUR
211,2019-05-31,34.030833,-117.61722,18.6,Degrees Centigrade,24 HOUR
212,2019-05-30,34.030833,-117.61722,19.9,Degrees Centigrade,24 HOUR
213,2019-05-29,34.030833,-117.61722,20.3,Degrees Centigrade,24 HOUR
214,2019-05-28,34.030833,-117.61722,17.1,Degrees Centigrade,24 HOUR
215,2019-05-27,34.030833,-117.61722,14.3,Degrees Centigrade,24 HOUR
216,2019-05-26,34.030833,-117.61722,13.7,Degrees Centigrade,24 HOUR
217,2019-05-25,34.030833,-117.61722,17.1,Degrees Centigrade,24 HOUR
218,2019-05-21,34.030833,-117.61722,14.6,Degrees Centigrade,24 HOUR
219,2019-05-20,34.030833,-117.61722,15.2,Degrees Centigrade,24 HOUR
220,2019-05-18,34.030833,-117.61722,17.2,Degrees Centigrade,24 HOUR
221,2019-05-17,34.030833,-117.61722,16.6,Degrees Centigrade,24 HOUR
222,2019-05-16,34.030833,-117.61722,15.7,Degrees Centigrade,24 HOUR
223,2019-05-15,34.030833,-117.61722,18.0,Degrees Centigrade,24 HOUR
224,2019-05-19,34.030833,-117.61722,14.0,Degrees Centigrade,24 HOUR
225,2019-05-10,34.030833,-117.61722,16.3,Degrees Centigrade,24 HOUR
226,2019-05-09,34.030833,-117.61722,16.2,Degrees Centigrade,24 HOUR
227,2019-05-08,34.030833,-117.61722,16.2,Degrees Centigrade,24 HOUR
228,2019-05-07,34.030833,-117.61722,15.6,Degrees Centigrade,24 HOUR
229,2019-05-06,34.030833,-117.61722,16.1,Degrees Centigrade,24 HOUR
230,2019-05-05,34.030833,-117.61722,16.9,Degrees Centigrade,24 HOUR
231,2019-05-04,34.030833,-117.61722,18.4,Degrees Centigrade,24 HOUR
232,2019-05-03,34.030833,-117.61722,19.1,Degrees Centigrade,24 HOUR
233,2019-05-02,34.030833,-117.61722,18.3,Degrees Centigrade,24 HOUR
234,2019-05-01,34.030833,-117.61722,17.4,Degrees Centigrade,24 HOUR
235,2019-04-30,34.030833,-117.61722,16.0,Degrees Centigrade,24 HOUR
236,2019-04-29,34.030833,-117.61722,15.8,Degrees Centigrade,24 HOUR
237,2019-04-28,34.030833,-117.61722,18.1,Degrees Centigrade,24 HOUR
238,2019-04-27,34.030833,-117.61722,17.3,Degrees Centigrade,24 HOUR
239,2019-04-26,34.030833,-117.61722,19.1,Degrees Centigrade,24 HOUR
240,2019-04-25,34.030833,-117.61722,21.6,Degrees Centigrade,24 HOUR
241,2019-04-24,34.030833,-117.61722,21.8,Degrees Centigrade,24 HOUR
242,2019-04-23,34.030833,-117.61722,21.6,Degrees Centigrade,24 HOUR
243,2019-04-22,34.030833,-117.61722,18.0,Degrees Centigrade,24 HOUR
244,2019-04-21,34.030833,-117.61722,16.0,Degrees Centigrade,24 HOUR
245,2019-04-20,34.030833,-117.61722,15.8,Degrees Centigrade,24 HOUR
246,2019-04-19,34.030833,-117.61722,20.7,Degrees Centigrade,24 HOUR
247,2019-04-18,34.030833,-117.61722,22.8,Degrees Centigrade,24 HOUR
248,2019-04-17,34.030833,-117.61722,18.4,Degrees Centigrade,24 HOUR
249,2019-04-16,34.030833,-117.61722,14.8,Degrees Centigrade,24 HOUR
250,2019-04-15,34.030833,-117.61722,17.1,Degrees Centigrade,24 HOUR
251,2019-04-14,34.030833,-117.61722,19.2,Degrees Centigrade,24 HOUR
252,2019-04-13,34.030833,-117.61722,19.7,Degrees Centigrade,24 HOUR
253,2019-04-12,34.030833,-117.61722,17.5,Degrees Centigrade,24 HOUR
254,2019-04-10,34.030833,-117.61722,18.4,Degrees Centigrade,24 HOUR
255,2019-04-09,34.030833,-117.61722,20.1,Degrees Centigrade,24 HOUR
256,2019-04-08,34.030833,-117.61722,24.0,Degrees Centigrade,24 HOUR
257,2019-04-07,34.030833,-117.61722,20.9,Degrees Centigrade,24 HOUR
258,2019-04-06,34.030833,-117.61722,16.8,Degrees Centigrade,24 HOUR
259,2019-04-05,34.030833,-117.61722,15.5,Degrees Centigrade,24 HOUR
260,2019-04-03,34.030833,-117.61722,15.2,Degrees Centigrade,24 HOUR
261,2019-04-02,34.030833,-117.61722,17.3,Degrees Centigrade,24 HOUR
262,2019-04-01,34.030833,-117.61722,21.7,Degrees Centigrade,24 HOUR
263,2019-04-04,34.030833,-117.61722,15.3,Degrees Centigrade,24 HOUR
264,2019-03-31,34.030833,-117.61722,20.9,Degrees Centigrade,24 HOUR
265,2019-03-30,34.030833,-117.61722,19.3,Degrees Centigrade,24 HOUR
266,2019-03-29,34.030833,-117.61722,16.3,Degrees Centigrade,24 HOUR
267,2019-03-28,34.030833,-117.61722,16.2,Degrees Centigrade,24 HOUR
268,2019-03-27,34.030833,-117.61722,15.9,Degrees Centigrade,24 HOUR
269,2019-03-26,34.030833,-117.61722,17.3,Degrees Centigrade,24 HOUR
270,2019-03-25,34.030833,-117.61722,18.0,Degrees Centigrade,24 HOUR
271,2019-03-24,34.030833,-117.61722,16.3,Degrees Centigrade,24 HOUR
272,2019-03-23,34.030833,-117.61722,14.3,Degrees Centigrade,24 HOUR
273,2019-03-22,34.030833,-117.61722,14.4,Degrees Centigrade,24 HOUR
274,2019-03-21,34.030833,-117.61722,12.4,Degrees Centigrade,24 HOUR
275,2019-03-20,34.030833,-117.61722,13.5,Degrees Centigrade,24 HOUR
276,2019-03-19,34.030833,-117.61722,17.0,Degrees Centigrade,24 HOUR
277,2019-03-18,34.030833,-117.61722,20.2,Degrees Centigrade,24 HOUR
278,2019-03-17,34.030833,-117.61722,20.3,Degrees Centigrade,24 HOUR
279,2019-03-16,34.030833,-117.61722,20.7,Degrees Centigrade,24 HOUR
280,2019-03-15,34.030833,-117.61722,18.8,Degrees Centigrade,24 HOUR
281,2019-03-14,34.030833,-117.61722,15.5,Degrees Centigrade,24 HOUR
282,2019-03-13,34.030833,-117.61722,14.1,Degrees Centigrade,24 HOUR
283,2019-03-12,34.030833,-117.61722,14.1,Degrees Centigrade,24 HOUR
284,2019-03-11,34.030833,-117.61722,12.6,Degrees Centigrade,24 HOUR
285,2019-03-10,34.030833,-117.61722,11.1,Degrees Centigrade,24 HOUR
286,2019-03-09,34.030833,-117.61722,11.3,Degrees Centigrade,24 HOUR
287,2019-03-08,34.030833,-117.61722,11.1,Degrees Centigrade,24 HOUR
288,2019-03-07,34.030833,-117.61722,13.8,Degrees Centigrade,24 HOUR
289,2019-03-06,34.030833,-117.61722,13.6,Degrees Centigrade,24 HOUR
290,2019-03-05,34.030833,-117.61722,14.6,Degrees Centigrade,24 HOUR
291,2019-03-04,34.030833,-117.61722,13.4,Degrees Centigrade,24 HOUR
292,2019-03-03,34.030833,-117.61722,14.0,Degrees Centigrade,24 HOUR
293,2019-03-02,34.030833,-117.61722,13.8,Degrees Centigrade,24 HOUR
294,2019-03-01,34.030833,-117.61722,15.9,Degrees Centigrade,24 HOUR
295,2019-02-28,34.030833,-117.61722,15.4,Degrees Centigrade,24 HOUR
296,2019-02-27,34.030833,-117.61722,14.0,Degrees Centigrade,24 HOUR
297,2019-02-26,34.030833,-117.61722,14.2,Degrees Centigrade,24 HOUR
298,2019-02-25,34.030833,-117.61722,14.1,Degrees Centigrade,24 HOUR
299,2019-02-24,34.030833,-117.61722,12.6,Degrees Centigrade,24 HOUR
300,2019-02-23,34.030833,-117.61722,10.1,Degrees Centigrade,24 HOUR
301,2019-02-22,34.030833,-117.61722,8.8,Degrees Centigrade,24 HOUR
302,2019-02-21,34.030833,-117.61722,7.1,Degrees Centigrade,24 HOUR
303,2019-02-20,34.030833,-117.61722,7.4,Degrees Centigrade,24 HOUR
304,2019-02-19,34.030833,-117.61722,8.3,Degrees Centigrade,24 HOUR
305,2019-02-18,34.030833,-117.61722,7.6,Degrees Centigrade,24 HOUR
306,2019-02-17,34.030833,-117.61722,8.3,Degrees Centigrade,24 HOUR
307,2019-02-16,34.030833,-117.61722,11.0,Degrees Centigrade,24 HOUR
308,2019-02-15,34.030833,-117.61722,11.3,Degrees Centigrade,24 HOUR
309,2019-02-13,34.030833,-117.61722,11.8,Degrees Centigrade,24 HOUR
310,2019-02-12,34.030833,-117.61722,12.1,Degrees Centigrade,24 HOUR
311,2019-02-11,34.030833,-117.61722,8.9,Degrees Centigrade,24 HOUR
312,2019-02-14,34.030833,-117.61722,12.6,Degrees Centigrade,24 HOUR
313,2019-02-10,34.030833,-117.61722,8.5,Degrees Centigrade,24 HOUR
314,2019-02-09,34.030833,-117.61722,9.9,Degrees Centigrade,24 HOUR
315,2019-02-08,34.030833,-117.61722,10.2,Degrees Centigrade,24 HOUR
316,2019-02-07,34.030833,-117.61722,9.5,Degrees Centigrade,24 HOUR
317,2019-02-06,34.030833,-117.61722,7.7,Degrees Centigrade,24 HOUR
318,2019-02-05,34.030833,-117.61722,8.8,Degrees Centigrade,24 HOUR
319,2019-02-04,34.030833,-117.61722,10.9,Degrees Centigrade,24 HOUR
320,2019-02-03,34.030833,-117.61722,10.5,Degrees Centigrade,24 HOUR
321,2019-02-02,34.030833,-117.61722,11.4,Degrees Centigrade,24 HOUR
322,2019-02-01,34.030833,-117.61722,12.7,Degrees Centigrade,24 HOUR
323,2019-01-31,34.030833,-117.61722,12.2,Degrees Centigrade,24 HOUR
324,2019-01-30,34.030833,-117.61722,15.2,Degrees Centigrade,24 HOUR
325,2019-01-29,34.030833,-117.61722,17.5,Degrees Centigrade,24 HOUR
326,2019-01-28,34.030833,-117.61722,16.4,Degrees Centigrade,24 HOUR
327,2019-01-27,34.030833,-117.61722,17.6,Degrees Centigrade,24 HOUR
328,2019-01-26,34.030833,-117.61722,20.2,Degrees Centigrade,24 HOUR
329,2019-01-25,34.030833,-117.61722,17.3,Degrees Centigrade,24 HOUR
330,2019-01-24,34.030833,-117.61722,15.7,Degrees Centigrade,24 HOUR
331,2019-01-23,34.030833,-117.61722,12.9,Degrees Centigrade,24 HOUR
332,2019-01-22,34.030833,-117.61722,12.3,Degrees Centigrade,24 HOUR
333,2019-01-21,34.030833,-117.61722,13.1,Degrees Centigrade,24 HOUR
334,2019-01-20,34.030833,-117.61722,15.6,Degrees Centigrade,24 HOUR
335,2019-01-19,34.030833,-117.61722,15.8,Degrees Centigrade,24 HOUR
336,2019-01-18,34.030833,-117.61722,14.1,Degrees Centigrade,24 HOUR
337,2019-01-17,34.030833,-117.61722,14.6,Degrees Centigrade,24 HOUR
338,2019-01-16,34.030833,-117.61722,13.4,Degrees Centigrade,24 HOUR
